energy;tempo;danceability;playlist_genre;loudness;liveness;valence;track_artist;time_signature;speechiness;track_popularity;track_href;uri;track_album_name;playlist_name;analysis_url;track_id;track_name;track_album_release_date;instrumentalness;track_album_id;mode;key;duration_ms;acousticness;id;playlist_subgenre;type;playlist_id
555;96063;392;pop;-6707;13;191;Tyler, The Creator, Lola Young;3;39;87;https://api.spotify.com/v1/tracks/6jbYpRPTEFl1HFKHk1IC0m;spotify:track:6jbYpRPTEFl1HFKHk1IC0m;CHROMAKOPIA;Global Top 50;https://api.spotify.com/v1/audio-analysis/6jbYpRPTEFl1HFKHk1IC0m;6jbYpRPTEFl1HFKHk1IC0m;Like Him (feat. Lola Young);28/10/2024;253;0U28P0QVB1QRxpqp5IHOlH;0;4;278015;287;6jbYpRPTEFl1HFKHk1IC0m;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
52;120001;672;pop;-7747;115;37;One Direction;4;353;89;https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ;spotify:track:5O2P9iiztwhomNh8xkR9lJ;FOUR (Deluxe);Global Top 50;https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ;5O2P9iiztwhomNh8xkR9lJ;Night Changes;17/11/2014;0;4gCNyS7pidfK3rKWhB3JOY;1;8;226600;859;5O2P9iiztwhomNh8xkR9lJ;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
47;67086;598;pop;-8744;505;879;Brenda Lee;4;496;83;https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97;spotify:track:2EjXfH91m7f8HiJN1yQg97;Merry Christmas From Brenda Lee;Global Top 50;https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97;2EjXfH91m7f8HiJN1yQg97;Rockin' Around The Christmas Tree;19/10/1964;0;34wa3zf2prXFMk47t9zHFG;1;8;126267;617;2EjXfH91m7f8HiJN1yQg97;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
64;84828;264;pop;-6221;151;19;The Weeknd, JENNIE, Lily-Rose Depp;4;442;89;https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW;spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW;The Idol Episode 4 (Music from the HBO Original Series);Global Top 50;https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW;7CyPwkp0oE8Ro9Dd5CUDjW;One Of The Girls (with JENNIE, Lily Rose Depp);23/6/2023;0.000231;7tzVd1fwkxsorytCBjEJkU;1;8;244685;393;7CyPwkp0oE8Ro9Dd5CUDjW;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
841;109021;635;pop;-5379;622;424;Bruno Mars;4;422;85;https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ;spotify:track:7BqBn9nzAq8spo5e7cZ0dJ;Doo-Wops & Hooligans;Global Top 50;https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ;7BqBn9nzAq8spo5e7cZ0dJ;Just the Way You Are;11/5/2010;0;1uyf3l2d4XYwiEqAb7t7fX;1;5;220734;134;7BqBn9nzAq8spo5e7cZ0dJ;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
706;80969;722;pop;-4857;67;599;Shaboozey;4;292;84;https://api.spotify.com/v1/tracks/5fZJQrFKWQLb7FpJXZ1g7K;spotify:track:5fZJQrFKWQLb7FpJXZ1g7K;Where I've Been, Isn't Where I'm Going;Global Top 50;https://api.spotify.com/v1/audio-analysis/5fZJQrFKWQLb7FpJXZ1g7K;5fZJQrFKWQLb7FpJXZ1g7K;A Bar Song (Tipsy);31/5/2024;0;0DLvFVIfwt3OHdK9kGeEM3;1;9;171292;72;5fZJQrFKWQLb7FpJXZ1g7K;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
757;142579;482;pop;-4586;143;12;The Kid LAROI;4;355;88;https://api.spotify.com/v1/tracks/1XBYiRV30ykHw5f4wm6qEn;spotify:track:1XBYiRV30ykHw5f4wm6qEn;THE FIRST TIME;Global Top 50;https://api.spotify.com/v1/audio-analysis/1XBYiRV30ykHw5f4wm6qEn;1XBYiRV30ykHw5f4wm6qEn;NIGHTS LIKE THIS;10/11/2023;16;63IolVUykZCHMlu2zu9jHS;1;6;86984;137;1XBYiRV30ykHw5f4wm6qEn;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
715;155925;315;pop;-8072;942;497;The Goo Goo Dolls;3;362;87;https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs;spotify:track:6Qyc6fS4DsZjB2mRW9DsQs;Dizzy up the Girl;Global Top 50;https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs;6Qyc6fS4DsZjB2mRW9DsQs;Iris;1998;0.000797;4UMjBXcRqIgMZ1XumU2x5T;0;11;289533;125;6Qyc6fS4DsZjB2mRW9DsQs;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
864;105143;556;pop;-587;209;4;Linkin Park;4;584;88;https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq;spotify:track:60a0Rd6pjrkxjPbaKzXjfq;Hybrid Theory (Bonus Edition);Global Top 50;https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq;60a0Rd6pjrkxjPbaKzXjfq;In the End;2000;0;6hPkbAV3ZXpGZBGUvL6jVM;0;3;216880;958;60a0Rd6pjrkxjPbaKzXjfq;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
643;117025;74;pop;-5446;407;96;Hozier;4;413;84;https://api.spotify.com/v1/tracks/19XpFsce28aByvCC4g89tJ;spotify:track:19XpFsce28aByvCC4g89tJ;Unreal Unearth: Unaired;Global Top 50;https://api.spotify.com/v1/audio-analysis/19XpFsce28aByvCC4g89tJ;19XpFsce28aByvCC4g89tJ;Too Sweet;19/8/2024;229;48qd9sU3xqYJbKaxHCciJL;1;10;251424;41;19XpFsce28aByvCC4g89tJ;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
725;130504;633;pop;-4257;205;64;Sabrina Carpenter;4;427;87;https://api.spotify.com/v1/tracks/21B4gaTWnTkuSh77iWEXdS;spotify:track:21B4gaTWnTkuSh77iWEXdS;Short n' Sweet;Global Top 50;https://api.spotify.com/v1/audio-analysis/21B4gaTWnTkuSh77iWEXdS;21B4gaTWnTkuSh77iWEXdS;Juno;23/8/2024;0;3iPSVi54hsacKKl1xIR2eH;1;5;223192;461;21B4gaTWnTkuSh77iWEXdS;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
731;101654;483;pop;-6696;151;484;Vance Joy;4;381;85;https://api.spotify.com/v1/tracks/2uXlHCUbq9OMUwx3hrk06o;spotify:track:2uXlHCUbq9OMUwx3hrk06o;Dream Your Life Away (Deluxe Edition);Global Top 50;https://api.spotify.com/v1/audio-analysis/2uXlHCUbq9OMUwx3hrk06o;2uXlHCUbq9OMUwx3hrk06o;Riptide;5/8/2014;0;2biVG6BYnVVSwLYd1OjbPT;1;1;204280;436;2uXlHCUbq9OMUwx3hrk06o;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
928;127939;571;pop;-3725;297;488;Linkin Park;4;453;78;https://api.spotify.com/v1/tracks/2HBBM75Xv3o2Mqdyh1NcM0;spotify:track:2HBBM75Xv3o2Mqdyh1NcM0;From Zero;Global Top 50;https://api.spotify.com/v1/audio-analysis/2HBBM75Xv3o2Mqdyh1NcM0;2HBBM75Xv3o2Mqdyh1NcM0;Heavy Is the Crown;15/11/2024;0;4R6FV9NSzhPihHR0h4pI93;0;4;167012;932;2HBBM75Xv3o2Mqdyh1NcM0;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
513;109935;745;pop;-9116;216;929;Tito Double P, Peso Pluma;3;87;88;https://api.spotify.com/v1/tracks/5lKFO0PrOC9jmOlPEdjHsL;spotify:track:5lKFO0PrOC9jmOlPEdjHsL;INCÃ“MODO;Global Top 50;https://api.spotify.com/v1/audio-analysis/5lKFO0PrOC9jmOlPEdjHsL;5lKFO0PrOC9jmOlPEdjHsL;DOS DÃAS;22/8/2024;0;27GWSFRITD8JJcSGMgEfTN;1;1;154620;783;5lKFO0PrOC9jmOlPEdjHsL;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
689;120208;724;pop;-7174;922;936;Tito Double P;3;524;89;https://api.spotify.com/v1/tracks/6X6m4xmdFcz31p1h7Qg68c;spotify:track:6X6m4xmdFcz31p1h7Qg68c;INCÃ“MODO;Global Top 50;https://api.spotify.com/v1/audio-analysis/6X6m4xmdFcz31p1h7Qg68c;6X6m4xmdFcz31p1h7Qg68c;EL LOKERON;22/8/2024;0.000677;27GWSFRITD8JJcSGMgEfTN;0;7;146141;573;6X6m4xmdFcz31p1h7Qg68c;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
621;191868;525;pop;-7364;291;592;Ariana Grande;4;117;82;https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb;spotify:track:0lizgQ7Qw35od7CYaoMBZb;Santa Tell Me;Global Top 50;https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb;0lizgQ7Qw35od7CYaoMBZb;Santa Tell Me;24/11/2014;0;27MNgBEnLCKoafz1g2Zu97;1;7;204093;489;0lizgQ7Qw35od7CYaoMBZb;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
424;119705;754;pop;-8463;652;806;Bobby Helms;4;363;80;https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya;spotify:track:7vQbuQcyTflfCIOu3Uzzya;Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol);Global Top 50;https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya;7vQbuQcyTflfCIOu3Uzzya;Jingle Bell Rock;2/12/1957;0;3wivyOdotHWZ9dcuXMjPKT;1;2;130973;643;7vQbuQcyTflfCIOu3Uzzya;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
646;115842;645;pop;-8334;74;295;Ariana Grande;4;427;86;https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4;spotify:track:51ZQ1vr10ffzbwIjDCwqm4;eternal sunshine;Global Top 50;https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4;51ZQ1vr10ffzbwIjDCwqm4;we can't be friends (wait for your love);8/3/2024;0.00304;5EYKrEDnKhhcNxGedaRQeK;1;5;228639;615;51ZQ1vr10ffzbwIjDCwqm4;global;audio_features;37i9dQZEVXbMDoHDwVN2tF
789;91911;757;latin;-346;717;464;Mora, Feid;4;583;78;https://api.spotify.com/v1/tracks/5jt25aFjW2kNoBqaEVaz5W;spotify:track:5jt25aFjW2kNoBqaEVaz5W;MICRODOSIS;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/5jt25aFjW2kNoBqaEVaz5W;5jt25aFjW2kNoBqaEVaz5W;LA INOCENTE;1/4/2022;0;0QLDQG7Jx78rEUDW03IhHC;0;5;202174;307;5jt25aFjW2kNoBqaEVaz5W;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
778;96057;911;latin;-2248;179;345;Bad Bunny, Feid;4;262;84;https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh;spotify:track:7iQXYTyuG13aoeHxGG28Nh;nadie sabe lo que va a pasar maÃ±ana;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh;7iQXYTyuG13aoeHxGG28Nh;PERRO NEGRO;13/10/2023;0.00216;4FftCsAcXXD1nFO9RFUNFO;1;5;162768;887;7iQXYTyuG13aoeHxGG28Nh;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
786;111989;781;latin;-5211;107;759;Feid, Rema;4;885;68;https://api.spotify.com/v1/tracks/36FTXlmbiV2diZdZukzLDm;spotify:track:36FTXlmbiV2diZdZukzLDm;BUBALU;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/36FTXlmbiV2diZdZukzLDm;36FTXlmbiV2diZdZukzLDm;BUBALU;22/9/2023;0.000588;0RjxDLuy3YP0zLuo8VB0JX;0;6;228253;115;36FTXlmbiV2diZdZukzLDm;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
411;169934;584;latin;-7147;955;412;Bad Bunny;4;838;71;https://api.spotify.com/v1/tracks/26QApq0cuO9brJigr0C0W4;spotify:track:26QApq0cuO9brJigr0C0W4;EL ÃšLTIMO TOUR DEL MUNDO;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/26QApq0cuO9brJigr0C0W4;26QApq0cuO9brJigr0C0W4;HACIENDO QUE ME AMAS;27/11/2020;0.00447;2d9BCZeAAhiZWPpbX9aPCW;0;10;217769;869;26QApq0cuO9brJigr0C0W4;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
804;110982;82;latin;-7226;64;844;Piso 21;4;528;68;https://api.spotify.com/v1/tracks/6mm3K0yWp6uzfOMuipM9Zh;spotify:track:6mm3K0yWp6uzfOMuipM9Zh;El Amor En Los Tiempos Del Perreo;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/6mm3K0yWp6uzfOMuipM9Zh;6mm3K0yWp6uzfOMuipM9Zh;Tan Bonita;18/3/2021;215;4ARUAVQnIDB02yVO8uvaJE;1;9;211998;175;6mm3K0yWp6uzfOMuipM9Zh;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
522;110427;75;latin;-7018;743;601;Marc SeguÃ­, Rauw Alejandro, Pol Granch;4;293;78;https://api.spotify.com/v1/tracks/4OwhwvKESFtuu06dTgct7i;spotify:track:4OwhwvKESFtuu06dTgct7i;Tiroteo (Remix);Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/4OwhwvKESFtuu06dTgct7i;4OwhwvKESFtuu06dTgct7i;Tiroteo - Remix;1/4/2021;0;2Ke07jWpOWaNVYpNMmXt7C;1;9;321556;282;4OwhwvKESFtuu06dTgct7i;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
888;13097;617;latin;-4567;162;771;Morat;4;402;72;https://api.spotify.com/v1/tracks/7M6CFruBrM5x7u0lTMtm6r;spotify:track:7M6CFruBrM5x7u0lTMtm6r;Sobre El Amor Y Sus Efectos Secundarios;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/7M6CFruBrM5x7u0lTMtm6r;7M6CFruBrM5x7u0lTMtm6r;CÃ³mo Te Atreves;17/6/2016;0;50eHcXc4qede9mUKCYOuoz;1;4;240560;705;7M6CFruBrM5x7u0lTMtm6r;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
856;123031;748;latin;-3517;142;927;Sebastian Yatra;4;348;68;https://api.spotify.com/v1/tracks/0Be7sopyKMv8Y8npsUkax2;spotify:track:0Be7sopyKMv8Y8npsUkax2;Tacones Rojos;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0Be7sopyKMv8Y8npsUkax2;0Be7sopyKMv8Y8npsUkax2;Tacones Rojos;22/10/2021;0;4mdWMx4VouAqsIqgLt3R6S;0;11;189320;824;0Be7sopyKMv8Y8npsUkax2;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
673;9206;453;latin;-5649;131;266;Danny Ocean;4;144;76;https://api.spotify.com/v1/tracks/1UdzJEpgJxtuXAlCOvD4S0;spotify:track:1UdzJEpgJxtuXAlCOvD4S0;@dannocean;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/1UdzJEpgJxtuXAlCOvD4S0;1UdzJEpgJxtuXAlCOvD4S0;Fuera del mercado;17/2/2022;0;21IzWBMtUfaOOfFx8CiR6I;1;8;159849;32;1UdzJEpgJxtuXAlCOvD4S0;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
686;79928;647;latin;-5745;528;268;Bad Bunny, Bomba EstÃ©reo;4;413;80;https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW;spotify:track:3k3NWokhRRkEPhCzPmV8TW;Un Verano Sin Ti;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW;3k3NWokhRRkEPhCzPmV8TW;Ojitos Lindos;6/5/2022;0.000134;3RQQmkQEvNCY4prGKE6oc5;0;3;258299;8;3k3NWokhRRkEPhCzPmV8TW;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
595;10802;777;latin;-679;669;546;Bad Bunny, The MarÃ­as;4;375;75;https://api.spotify.com/v1/tracks/0E0DRHf5PfMeor0ZCwB3oT;spotify:track:0E0DRHf5PfMeor0ZCwB3oT;Un Verano Sin Ti;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0E0DRHf5PfMeor0ZCwB3oT;0E0DRHf5PfMeor0ZCwB3oT;Otro Atardecer;6/5/2022;139;3RQQmkQEvNCY4prGKE6oc5;1;2;244444;59;0E0DRHf5PfMeor0ZCwB3oT;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
588;142004;872;latin;-6276;17;93;Bad Bunny;4;492;70;https://api.spotify.com/v1/tracks/5kVZxyMY1gfdCLiChsfjn1;spotify:track:5kVZxyMY1gfdCLiChsfjn1;Un Verano Sin Ti;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/5kVZxyMY1gfdCLiChsfjn1;5kVZxyMY1gfdCLiChsfjn1;Yo No Soy Celoso;6/5/2022;0;3RQQmkQEvNCY4prGKE6oc5;1;0;230704;275;5kVZxyMY1gfdCLiChsfjn1;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
498;122016;876;latin;-7511;143;428;Bad Bunny;4;478;75;https://api.spotify.com/v1/tracks/31i56LZnwE6uSu3exoHjtB;spotify:track:31i56LZnwE6uSu3exoHjtB;Un Verano Sin Ti;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/31i56LZnwE6uSu3exoHjtB;31i56LZnwE6uSu3exoHjtB;Neverita;6/5/2022;0;3RQQmkQEvNCY4prGKE6oc5;1;10;173119;706;31i56LZnwE6uSu3exoHjtB;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
69;151991;839;latin;-4464;176;744;Bad Bunny;4;615;76;https://api.spotify.com/v1/tracks/6VrQTLzzuyGIYjUDe4kAZk;spotify:track:6VrQTLzzuyGIYjUDe4kAZk;Un Verano Sin Ti;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/6VrQTLzzuyGIYjUDe4kAZk;6VrQTLzzuyGIYjUDe4kAZk;Un Coco;6/5/2022;0.000833;3RQQmkQEvNCY4prGKE6oc5;1;11;196413;207;6VrQTLzzuyGIYjUDe4kAZk;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
616;103071;797;latin;-10229;979;451;Bad Bunny, Buscabulla;4;375;74;https://api.spotify.com/v1/tracks/44XjoNvtwevktFKjvVe1vH;spotify:track:44XjoNvtwevktFKjvVe1vH;Un Verano Sin Ti;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/44XjoNvtwevktFKjvVe1vH;44XjoNvtwevktFKjvVe1vH;Andrea;6/5/2022;293;3RQQmkQEvNCY4prGKE6oc5;0;1;339612;762;44XjoNvtwevktFKjvVe1vH;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
516;111005;87;latin;-8006;11;53;KAROL G;4;541;71;https://api.spotify.com/v1/tracks/7dSZ6zGTQx66c2GF91xCrb;spotify:track:7dSZ6zGTQx66c2GF91xCrb;PROVENZA;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/7dSZ6zGTQx66c2GF91xCrb;7dSZ6zGTQx66c2GF91xCrb;PROVENZA;22/4/2022;823;1wLB2bnCl2m5m9M9g8r93Y;1;1;210200;656;7dSZ6zGTQx66c2GF91xCrb;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
543;139929;84;latin;-4941;128;74;Ovy On The Drums, BeÃ©le;4;568;70;https://api.spotify.com/v1/tracks/0OTtnwUO8natNWSwdZvXVF;spotify:track:0OTtnwUO8natNWSwdZvXVF;Inolvidable;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0OTtnwUO8natNWSwdZvXVF;0OTtnwUO8natNWSwdZvXVF;Inolvidable;15/1/2020;0;3MdsEVhC9AMtDTXB8n2yXI;1;0;225812;678;0OTtnwUO8natNWSwdZvXVF;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
623;130037;919;latin;-6521;609;775;ROSALÃA;4;992;71;https://api.spotify.com/v1/tracks/5ildQOEKmJuWGl2vRkFdYc;spotify:track:5ildQOEKmJuWGl2vRkFdYc;DESPECHÃ;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/5ildQOEKmJuWGl2vRkFdYc;5ildQOEKmJuWGl2vRkFdYc;DESPECHÃ;28/7/2022;0.00163;5omNd3Mkij9C3ZeW19rRmv;1;7;157018;184;5ildQOEKmJuWGl2vRkFdYc;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
782;128033;621;latin;-5548;23;55;Bizarrap, Quevedo;4;44;80;https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw;spotify:track:2tTmW7RDtMQtBk7m2rYeSw;Quevedo: Bzrp Music Sessions, Vol. 52;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/2tTmW7RDtMQtBk7m2rYeSw;2tTmW7RDtMQtBk7m2rYeSw;Quevedo: Bzrp Music Sessions, Vol. 52;6/7/2022;33;4PNqWiJAfjj32hVvlchV5u;1;2;198938;125;2tTmW7RDtMQtBk7m2rYeSw;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
524;8397;653;latin;-9016;203;553;Kali Uchis;4;502;81;https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B;spotify:track:6tDDoYIxWvMLTdKpjFkc1B;Sin Miedo (del Amor y Otros Demonios) âˆž;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B;6tDDoYIxWvMLTdKpjFkc1B;telepatÃ­a;4/12/2020;0;00wSTrFxoSzA7eeS1UxHgd;0;11;160191;112;6tDDoYIxWvMLTdKpjFkc1B;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
586;189978;326;latin;-7966;787;295;HUMBE;4;605;71;https://api.spotify.com/v1/tracks/0v9UztY5A12cJUsWD7PZzS;spotify:track:0v9UztY5A12cJUsWD7PZzS;AURORA;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0v9UztY5A12cJUsWD7PZzS;0v9UztY5A12cJUsWD7PZzS;AMOR DE CINE;11/11/2021;0;2Yjubr5GHX41ht808oZPzs;1;6;262309;531;0v9UztY5A12cJUsWD7PZzS;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
662;93976;892;latin;-3894;363;607;Ã‘engo Flow, Bad Bunny;4;162;68;https://api.spotify.com/v1/tracks/54ELExv56KCAB4UP9cOCzC;spotify:track:54ELExv56KCAB4UP9cOCzC;Gato de Noche;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/54ELExv56KCAB4UP9cOCzC;54ELExv56KCAB4UP9cOCzC;Gato de Noche;22/12/2022;0.000124;2GS2h80Dp8rFdGEa0j0JhH;1;8;227013;169;54ELExv56KCAB4UP9cOCzC;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
724;83118;569;latin;-4076;27;562;Grupo Frontera, Bad Bunny;4;474;75;https://api.spotify.com/v1/tracks/6pD0ufEQq0xdHSsRbg9LBK;spotify:track:6pD0ufEQq0xdHSsRbg9LBK;un x100to;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/6pD0ufEQq0xdHSsRbg9LBK;6pD0ufEQq0xdHSsRbg9LBK;un x100to;17/4/2023;0;7aGzSSUD8S6IhPCsZSiuMT;0;6;194563;228;6pD0ufEQq0xdHSsRbg9LBK;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
421;98224;537;latin;-872;138;524;iÃ±igo quintero;4;285;80;https://api.spotify.com/v1/tracks/2HafqoJbgXdtjwCOvNEF14;spotify:track:2HafqoJbgXdtjwCOvNEF14;Si No EstÃ¡s;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/2HafqoJbgXdtjwCOvNEF14;2HafqoJbgXdtjwCOvNEF14;Si No EstÃ¡s;23/9/2022;0;66k6EGkPtYoN44anGIsEPW;1;5;184061;827;2HafqoJbgXdtjwCOvNEF14;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
665;10009;858;latin;-4772;119;659;Feid, Young Miko;4;152;79;https://api.spotify.com/v1/tracks/1hZsWUnLbqRw09jLAMQSsb;spotify:track:1hZsWUnLbqRw09jLAMQSsb;FERXXOCALIPSIS;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/1hZsWUnLbqRw09jLAMQSsb;1hZsWUnLbqRw09jLAMQSsb;CLASSY 101;1/12/2023;0;0lgs2Sa82lyX89nBUWyUy6;1;11;195587;126;1hZsWUnLbqRw09jLAMQSsb;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
534;93924;832;arabic;-7813;165;116;Polo G;4;253;78;https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ;spotify:track:1VLtjHwRWOVJiE5Py7JxoQ;THE GOAT;Arab X;https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ;1VLtjHwRWOVJiE5Py7JxoQ;Martin & Gina;15/5/2020;0;39xhYyNNDatQtgKw2KdXMz;0;1;132833;345;1VLtjHwRWOVJiE5Py7JxoQ;modern;audio_features;3gZgGRvDn9tTUy8n7699pD
542;13514;926;arabic;-5064;877;564;Lil Baby, 42 Dugg;4;293;70;https://api.spotify.com/v1/tracks/6gxKUmycQX7uyMwJcweFjp;spotify:track:6gxKUmycQX7uyMwJcweFjp;My Turn (Deluxe);Arab X;https://api.spotify.com/v1/audio-analysis/6gxKUmycQX7uyMwJcweFjp;6gxKUmycQX7uyMwJcweFjp;We Paid (feat. 42 Dugg);1/5/2020;0;6uhEg4ASZYLIilZFCBFy1r;1;1;181929;135;6gxKUmycQX7uyMwJcweFjp;modern;audio_features;3gZgGRvDn9tTUy8n7699pD
73;155008;834;arabic;-3714;124;446;Travis Scott;4;222;81;https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h;spotify:track:2xLMifQCjDGFmkHkpNLD9h;ASTROWORLD;Arab X;https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h;2xLMifQCjDGFmkHkpNLD9h;SICKO MODE;3/8/2018;0;41GuZcammIkupMPKH2OJ6I;1;8;312820;513;2xLMifQCjDGFmkHkpNLD9h;modern;audio_features;3gZgGRvDn9tTUy8n7699pD
564;77972;856;arabic;-6295;134;483;Lil Baby;4;392;70;https://api.spotify.com/v1/tracks/4Iedi94TIaB2GGb1nMB68v;spotify:track:4Iedi94TIaB2GGb1nMB68v;On Me;Arab X;https://api.spotify.com/v1/audio-analysis/4Iedi94TIaB2GGb1nMB68v;4Iedi94TIaB2GGb1nMB68v;On Me;4/12/2020;0;25gJpQKgXxT5CrMitr0DQO;0;6;135960;327;4Iedi94TIaB2GGb1nMB68v;modern;audio_features;3gZgGRvDn9tTUy8n7699pD
